,Date(AD),Index
930,2021-02-02,"2,983.02"
931,2021-02-03,"2,917.03"
932,2021-02-04,"3,048.69"
933,2021-02-07,"3,131.51"
934,2021-02-08,"3,115.01"
935,2021-02-09,"3,049.02"
936,2021-02-10,"2,947.72"
937,2021-02-11,"2,907.13"
938,2021-02-14,"2,883.38"
939,2021-02-15,"2,954.98"
940,2021-02-16,"2,917.03"
941,2021-02-17,"2,976.10"
942,2021-02-18,"3,049.02"
943,2021-02-21,"3,065.52"
944,2021-02-22,"2,972.80"
945,2021-02-23,"2,999.52"
946,2021-02-24,"3,001.17"
947,2021-02-25,"2,946.07"
948,2021-02-28,"2,934.85"
949,2021-03-01,"3,032.19"
950,2021-03-02,"3,310.68"
951,2021-03-03,"3,617.21"
952,2021-03-04,"3,873.92"
953,2021-03-07,"3,692.45"
954,2021-03-09,"3,642.62"
955,2021-03-10,"3,939.59"
956,2021-03-14,"3,726.43"
957,2021-03-15,"3,781.54"
958,2021-03-16,"3,708.94"
959,2021-03-17,"3,751.84"
960,2021-03-18,"3,712.24"
961,2021-03-21,"3,725.44"
962,2021-03-22,"3,708.94"
963,2021-03-23,"4,055.40"
964,2021-03-24,"4,436.51"
965,2021-03-25,"4,611.39"
966,2021-03-29,"4,398.57"
967,2021-03-30,"4,368.87"
968,2021-03-31,"4,269.88"
969,2021-04-01,"4,638.45"
970,2021-04-04,"4,434.86"
971,2021-04-05,"4,567.51"
972,2021-04-06,"4,135.26"
973,2021-04-07,"3,972.25"
974,2021-04-08,"3,940.25"
975,2021-04-12,"3,870.63"
976,2021-04-13,"3,939.92"
977,2021-04-15,"3,840.27"
978,2021-04-18,"3,714.88"
979,2021-04-19,"3,606.98"
980,2021-04-20,"3,641.30"
981,2021-04-21,"3,639.65"
982,2021-04-22,"3,650.77"
983,2021-04-25,"3,553.72"
984,2021-04-26,"3,434.62"
985,2021-04-27,"3,625.34"
986,2021-04-28,"3,634.49"
987,2021-04-29,"3,761.03"
988,2021-05-02,"3,843.60"
989,2021-05-03,"3,828.53"
990,2021-05-04,"3,921.46"
991,2021-05-05,"3,930.86"
992,2021-05-06,"3,867.87"
993,2021-05-09,"3,806.26"
994,2021-05-10,"3,825.87"
995,2021-05-11,"4,047.54"
996,2021-05-12,"4,006.34"
997,2021-05-13,"3,982.47"
998,2021-05-16,"4,049.14"
