,Date(AD),Index
767,2018-05-14,"1,338.17"
768,2018-05-15,"1,333.85"
769,2018-05-16,"1,338.01"
770,2018-05-17,"1,339.65"
771,2018-05-20,"1,339.19"
772,2018-05-21,"1,337.13"
773,2018-05-22,"1,332.82"
774,2018-05-23,"1,328.27"
775,2018-05-24,"1,318.22"
776,2018-05-27,"1,300.41"
777,2018-05-28,"1,336.39"
778,2018-05-29,"1,327.21"
779,2018-05-30,"1,322.27"
780,2018-05-31,"1,307.66"
781,2018-06-03,"1,273.95"
782,2018-06-04,"1,268.84"
783,2018-06-06,"1,282.75"
784,2018-06-07,"1,257.07"
785,2018-06-10,"1,231.64"
786,2018-06-11,"1,241.19"
787,2018-06-12,"1,239.26"
788,2018-06-13,"1,242.07"
789,2018-06-14,"1,247.30"
790,2018-06-17,"1,233.23"
791,2018-06-18,"1,235.15"
792,2018-06-19,"1,226.18"
793,2018-06-20,"1,217.84"
794,2018-06-21,"1,218.46"
795,2018-06-24,"1,219.81"
796,2018-06-25,"1,210.09"
797,2018-06-26,"1,194.80"
798,2018-06-27,"1,199.42"
799,2018-06-28,"1,198.54"
800,2018-07-01,"1,184.53"
801,2018-07-02,"1,179.71"
802,2018-07-03,"1,180.36"
803,2018-07-04,"1,188.40"
804,2018-07-05,"1,224.41"
805,2018-07-08,"1,224.39"
806,2018-07-09,"1,206.43"
807,2018-07-10,"1,205.93"
808,2018-07-11,"1,205.64"
809,2018-07-12,"1,191.98"
810,2018-07-15,"1,200.09"
811,2018-07-16,"1,212.36"
812,2018-07-17,"1,204.31"
813,2018-07-18,"1,198.77"
814,2018-07-19,"1,193.39"
815,2018-07-22,"1,181.66"
816,2018-07-23,"1,194.50"
817,2018-07-24,"1,199.27"
818,2018-07-25,"1,194.35"
819,2018-07-26,"1,191.20"
820,2018-07-29,"1,194.82"
821,2018-07-30,"1,194.38"
822,2018-07-31,"1,191.47"
823,2018-08-01,"1,193.87"
824,2018-08-02,"1,191.31"
825,2018-08-05,"1,189.88"
826,2018-08-06,"1,189.67"
827,2018-08-07,"1,188.21"
828,2018-08-08,"1,187.32"
829,2018-08-09,"1,180.63"
830,2018-08-12,"1,163.94"
831,2018-08-13,"1,174.37"
832,2018-08-14,"1,180.98"
833,2018-08-15,"1,209.71"
834,2018-08-16,"1,210.32"
835,2018-08-19,"1,196.29"
836,2018-08-20,"1,188.07"
837,2018-08-21,"1,183.89"
838,2018-08-22,"1,182.42"
839,2018-08-23,"1,178.50"
840,2018-08-26,"1,175.72"
841,2018-08-28,"1,177.09"
842,2018-08-29,"1,172.30"
843,2018-08-30,"1,181.69"
844,2018-09-02,"1,190.28"
845,2018-09-03,"1,206.26"
846,2018-09-04,"1,210.24"
